id,task,response,final,rt,correct,pause_before,substitutions
participant_96,HFHPDD,KKKYY,KKKPYY,35232,False,8535,"[{""rule"": ""F->H"", ""rt"": 12409}, {""rule"": ""D->Y"", ""rt"": 5615}, {""rule"": ""H->K"", ""rt"": 7062}]"
participant_96,GWLRMR,CSLRMR,CSCRMR,92958,False,2834,"[{""rule"": ""L->G"", ""rt"": 8206}, {""rule"": ""W->S"", ""rt"": 6569}, {""rule"": ""G->C"", ""rt"": 18132}]"
participant_96,NKYZMP,BBYTMP,BBYZTP,60707,False,8189,"[{""rule"": ""K->N"", ""rt"": 10171}, {""rule"": ""M->T"", ""rt"": 4375}, {""rule"": ""N->B"", ""rt"": 5573}]"
participant_96,ZLNMCLP,MLMMCLP,MLMMCLP,50267,True,3231,"[{""rule"": ""N->D"", ""rt"": 7504}, {""rule"": ""D->Z"", ""rt"": 15306}, {""rule"": ""Z->M"", ""rt"": 10445}]"
participant_96,DCTNJQZ,ZCZNJQZ,ZCZNJQZ,49910,True,2638,"[{""rule"": ""T->D"", ""rt"": 7345}, {""rule"": ""D->M"", ""rt"": 8211}, {""rule"": ""M->Z"", ""rt"": 10001}]"
participant_97,LHBQWFC,LHBWJFC,LHBFFFC,48287,False,7828,"[{""rule"": ""Q->W"", ""rt"": 2175}, {""rule"": ""W->J"", ""rt"": 1282}, {""rule"": ""J->F"", ""rt"": 1910}]"
participant_97,HDZGNFD,ZDZGNZD,ZDZGNZD,51383,True,2059,"[{""rule"": ""H->L"", ""rt"": 1428}, {""rule"": ""L->F"", ""rt"": 1249}, {""rule"": ""F->Z"", ""rt"": 1303}]"
participant_97,YQNPDL,YHNPLR,YHNPRR,36848,False,3221,"[{""rule"": ""D->L"", ""rt"": 1449}, {""rule"": ""Q->H"", ""rt"": 1443}, {""rule"": ""L->R"", ""rt"": 1525}]"
participant_97,YLSSPX,TRSSPY,TRSSPT,43661,False,3593,"[{""rule"": ""X->Y"", ""rt"": 1627}, {""rule"": ""L->R"", ""rt"": 1626}, {""rule"": ""Y->T"", ""rt"": 1955}]"
participant_97,MJJFS,MJJMS,MJJMS,44062,True,9054,"[{""rule"": ""F->P"", ""rt"": 3516}, {""rule"": ""P->M"", ""rt"": 18041}]"
participant_97,FCFQL,FZFQC,FZFQZ,44058,False,5497,"[{""rule"": ""L->C"", ""rt"": 2962}, {""rule"": ""C->Z"", ""rt"": 2022}]"
participant_97,HNTTH,HKTTH,HKTTH,25952,True,0,"[{""rule"": ""N->K"", ""rt"": 5753}]"
participant_97,LWZWZK,TZYZYK,TYYYYK,56759,False,12280,"[{""rule"": ""W->Z"", ""rt"": 2095}, {""rule"": ""L->T"", ""rt"": 1959}, {""rule"": ""Z->Y"", ""rt"": 2207}]"
participant_99,JPTNMPZ,JPTTMPT,JPTTMPT,62368,True,4428,"[{""rule"": ""N->H"", ""rt"": 10646}, {""rule"": ""H->Z"", ""rt"": 7766}, {""rule"": ""Z->T"", ""rt"": 10281}]"
participant_99,GJKJG,GJBJG,GJBJG,38515,True,0,"[{""rule"": ""K->B"", ""rt"": 10399}]"
participant_99,JDLJQ,GDLGQ,DDLDQ,171268,False,15563,"[{""rule"": ""J->G"", ""rt"": 6299}, {""rule"": ""G->D"", ""rt"": 28699}]"
participant_99,ZZYPV,ZZYTT,ZZYTT,39169,True,19315,"[{""rule"": ""V->P"", ""rt"": 14029}, {""rule"": ""P->T"", ""rt"": 7514}]"
participant_99,QLZQLV,FFPFFV,FFPFFV,72188,True,7072,"[{""rule"": ""Q->L"", ""rt"": 11047}, {""rule"": ""Z->P"", ""rt"": 10148}, {""rule"": ""L->F"", ""rt"": 17497}]"
participant_99,YXNBNC,VVLBLC,VVLBLC,76697,True,4212,"[{""rule"": ""X->Y"", ""rt"": 17050}, {""rule"": ""N->L"", ""rt"": 12045}, {""rule"": ""Y->V"", ""rt"": 13198}]"
participant_99,CZGNWB,YYGNDB,YYGNDB,88819,True,26918,"[{""rule"": ""C->Z"", ""rt"": 9315}, {""rule"": ""W->D"", ""rt"": 11233}, {""rule"": ""Z->Y"", ""rt"": 9314}]"
participant_99,ZDJSFXT,ZDJTTXT,ZDJTTXT,58701,True,1331,"[{""rule"": ""S->F"", ""rt"": 4597}, {""rule"": ""F->Q"", ""rt"": 19032}, {""rule"": ""Q->T"", ""rt"": 7616}]"
