id,task,response,rt,counterfactual,content
participant_53,DA,negative,12043,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_53,MT,negative,90727,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_53,DA,nvc,8904,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_53,MT,negative,8172,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_53,AC,nvc,5582,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_53,MP,positive,6464,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_53,MP,positive,9651,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_54,DA,negative,13473,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_54,MP,positive,7627,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_54,MT,negative,17734,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_54,AC,positive,8466,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_54,DA,negative,15097,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_54,MT,negative,9538,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_54,AC,positive,13648,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_54,MP,positive,15023,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_55,MT,negative,22468,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_55,MT,negative,17492,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_55,AC,positive,13263,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_55,MP,positive,15065,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_55,DA,negative,11543,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_55,AC,nvc,12869,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_55,MP,nvc,17866,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_55,DA,negative,11153,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_56,AC,positive,13325,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_56,MP,positive,14603,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_56,DA,negative,9688,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_56,MT,negative,26564,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_56,DA,negative,5974,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_56,MT,negative,10503,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_56,MP,negative,14374,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_56,AC,positive,6591,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_57,MT,negative,11096,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_57,DA,negative,11391,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_57,MP,positive,27363,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_57,AC,positive,12179,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_57,AC,positive,11746,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_57,DA,negative,11246,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_57,MP,positive,13956,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_57,MT,negative,14584,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_58,MT,negative,13021,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_58,DA,negative,28113,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_58,AC,nvc,12042,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_58,DA,nvc,11440,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
